rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101536	0.020380
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068434	-0.075982
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.152241	0.015064
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011038	-0.068171
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.219710	0.208601
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187916	0.228673
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.358573	0.209403
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167648	0.183816
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.170356	0.078065
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.255775	0.239461
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.178426	0.328463
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.269642	0.165065
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093930	0.088704
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.231436	0.250781
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.201413	0.191882
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112684	0.117395
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.084130	0.258026
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075682	0.138516
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.231878	0.201310
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047629	0.307553
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.102146	0.300964
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.189466	0.130858
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.056194	0.186047
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.043098	0.046979
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.056913	-0.167522
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.114091	-0.198919
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016260	-0.095163
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028893	-0.158459
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.052044	-0.101980
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.115866	-0.077094
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091296	-0.269296
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003164	0.043901
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020971	0.003092
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068171	-0.212934
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.226064	-0.318832
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.062653	-0.179242
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.177862	-0.170343
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.245421	-0.362079
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.257191	-0.137052
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.339922	-0.211597
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.179169	-0.334545
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.405791	-0.332791
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.485318	-0.300391
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.138095	-0.232529
