rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
6	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073446	-0.041972
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.150088	0.037271
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.048590	-0.097882
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031015	0.012490
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.154871	-0.051010
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169263	0.179592
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.150325	0.182272
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127969	0.323456
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.098311	0.168458
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.199819	0.200057
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180819	0.225336
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285393	0.071496
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.224514	0.250099
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.236956	0.225097
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.251843	0.271498
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069974	0.094111
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013284	0.112402
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008792	0.282319
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033906	0.116799
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123711	0.199107
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127603	0.179827
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.078816	0.101441
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.172247	0.191533
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.148932	0.284101
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.089151	0.197672
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068221	-0.094854
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015574	-0.123894
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068859	-0.227564
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019136	-0.088805
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.154222	-0.006133
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028676	-0.272358
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.153110	-0.080872
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187550	-0.223585
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.140417	-0.278268
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.079190	0.048150
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.302875	-0.220195
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.193229	-0.150381
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.266797	-0.207347
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.271506	-0.337261
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.357524	-0.283318
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.087441	-0.297145
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.346001	-0.315545
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.283339	-0.268542
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.214513	-0.312474
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.234311	-0.204849
