rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.153387	0.122119
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.277804	0.165612
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101949	0.173053
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.288205	0.249600
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.340099	0.123866
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168410	0.177777
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003950	0.220215
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067719	0.132010
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113500	0.274378
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.038158	0.253160
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.162628	0.183947
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033379	0.013779
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.007855	0.134879
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.066262	0.145288
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037774	0.183929
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.045916	-0.183095
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.138187	-0.210243
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.024529	-0.105504
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.022377	-0.046403
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.040254	0.008426
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.076840	-0.193348
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.158794	-0.091330
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039696	-0.227524
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.098202	-0.170516
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032554	-0.150557
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.279203	-0.312485
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.289471	-0.336907
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.224704	-0.350465
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.322667	-0.113154
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.324830	-0.246279
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414140	-0.297682
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.340734	-0.285668
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.367400	-0.301740
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.285069	-0.224764
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.151450	-0.268990
