rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011594	0.198723
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	-0.062333
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.006941	0.096009
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.063679	0.114256
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025126	0.193833
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039782	0.232883
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025873	0.120344
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037346	0.154707
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122849	0.414260
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.065669	0.072896
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073600	0.206241
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.057909	0.547535
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.035442	0.189983
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.036927	0.064711
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042183	0.330748
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.043498	0.182633
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016786	0.367421
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049061	0.298979
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.087945	0.303219
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.050568	0.375499
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.085983	-0.037038
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.014895	-0.150017
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.113604	0.072115
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031016	-0.273893
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.052739	-0.059248
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011874	-0.197803
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016807	-0.206297
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.102540	-0.288930
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049434	-0.368388
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.118545	-0.089516
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069206	-0.290797
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.020878	-0.162247
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002925	-0.295248
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.167216	-0.282842
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009911	-0.431141
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.057292	-0.289867
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.088820	-0.393233
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.062392	-0.388115
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.086544	-0.372321
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003586	-0.482730
