rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
8	AG142	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	32732.058075	37527.865616
9	AG142	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	29171.263154	33077.394860
10	AG142	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	26864.530433	29235.780073
1	GD14	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	22689.755713	29995.832159
2	GD14	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	22054.778418	29785.573034
3	GD14	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	22773.261711	30003.620063
4	GD14	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	22502.859372	29405.523521
5	GD14	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	24251.458798	29893.652950
6	GD14	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	21185.083393	34468.057381
7	GD14	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	22053.967286	28799.867856
8	GD14	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	22158.879330	35130.573400
9	GD14	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	23300.934322	29456.051754
10	GD14	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	23225.471016	28372.063476
1	GD15	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	21840.943019	21487.932836
2	GD15	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	22051.770350	20907.412487
3	GD15	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	21044.760265	21312.452845
4	GD15	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	24847.785011	23566.246731
5	GD15	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	22218.585101	23826.899564
6	GD15	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	26459.811537	21646.502240
7	GD15	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	24641.079229	23083.649239
8	GD15	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	19977.129696	23301.597523
9	GD15	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	20916.380599	25283.036055
10	GD15	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	21743.476496	20162.079836
1	GD16	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	17341.521383	17731.315803
2	GD16	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	17815.734216	21332.986302
3	GD16	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	20004.297623	19335.137251
4	GD16	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	17920.783007	18812.162465
5	GD16	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	19364.250571	20234.236076
6	GD16	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	14839.704503	18105.079564
7	GD16	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	16167.184122	19584.720358
8	GD16	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	16461.120907	17889.485061
9	GD16	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	16942.383156	21410.667260
10	GD16	0.643311	0.000000	3.136603	0.000000	0.000000	0.225809	18670.415199	15867.277370
