rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.140964	-0.073225
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.345891	0.178587
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.311334	0.283447
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.287179	0.135675
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.182376	0.299377
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.139450	0.069064
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141969	0.277407
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.265815	-0.003944
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.341005	0.166167
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209717	0.239394
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.126533	0.092905
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.196570	0.298582
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.332938	0.240281
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.097712	0.162861
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.172370	0.329108
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.103055	0.312562
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.148680	0.493289
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.254186	0.287734
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.073844	0.171558
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120207	0.174402
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.023863	0.185665
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.304620	-0.049067
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.012445	-0.134426
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.348739	-0.040384
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.203200	-0.222188
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.202360	-0.220547
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035809	-0.100705
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037108	-0.032228
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.218558	-0.102891
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.365223	-0.350781
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.160416	0.110674
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.646536	-0.402886
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.367675	-0.523362
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.384417	-0.329426
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.138718	-0.468305
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.127773	-0.345048
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.012960	-0.480275
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.180885	-0.363265
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.155236	-0.491339
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411471	-0.387944
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.246074	-0.398084
