rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.155673	0.034333
2	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.190781	-0.253571
3	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.147881	-0.037146
4	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.090172	-0.065163
5	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074250	-0.160695
6	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.148360	-0.059526
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.066767	-0.046291
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.127134	-0.133157
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.131578	-0.136509
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.194987	0.001746
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.211980	0.188754
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.248279	0.378232
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.295642	0.083762
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.480471	0.199312
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.297449	0.166896
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.216860	0.208535
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.519488	0.276437
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209107	0.104478
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.258101	0.167680
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.268436	0.154766
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027787	0.415311
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.063729	0.170248
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093403	0.140328
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.051551	0.310296
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001949	0.258912
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067740	0.258580
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.060160	0.236356
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.120726	0.298535
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.014138	0.376074
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.017378	0.254331
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000382	-0.198224
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.063053	-0.055670
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.098809	-0.101683
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.206482	-0.166661
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.298884	-0.095997
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.186037	-0.226708
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.152101	-0.198842
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028489	-0.136646
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064960	-0.216000
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.020410	-0.207426
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.361362	-0.341082
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.585477	-0.235401
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.579800	-0.254532
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.418811	-0.243423
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.553849	-0.416599
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.489436	-0.474220
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.409593	-0.351355
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.376568	-0.488053
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.572737	-0.300343
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.467702	-0.354922
