rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
4	GD14	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	171450517.413972	17248.235452
5	GD14	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	158723858.259760	19505.976104
6	GD14	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	142572386.052431	25588.790242
7	GD14	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	184052946.626017	23181.780738
8	GD14	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	214742947.455532	18889.283097
9	GD14	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	139550104.487014	22706.283976
10	GD14	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	159156871.330076	20621.950870
1	GD15	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	162974933.159112	21998.800222
2	GD15	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	176436794.375604	21889.179808
3	GD15	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	168320321.412743	22122.131120
4	GD15	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	142990949.250173	18813.346181
5	GD15	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	194788214.590927	23013.933199
6	GD15	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	218923174.381165	21239.158802
7	GD15	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	202478678.986769	18250.587430
8	GD15	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	167046366.072699	17889.925455
9	GD15	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	115821221.351325	22094.895475
10	GD15	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	188071811.843874	16891.626608
1	GD16	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	154587141.508213	21176.652534
2	GD16	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	119714648.412910	19852.659910
3	GD16	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	115948884.123840	22982.317907
4	GD16	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	112107984.587465	21172.194662
5	GD16	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	115446706.736619	17697.471670
6	GD16	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	138627176.585678	16636.647068
7	GD16	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	225711344.807000	23071.436214
8	GD16	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	146727222.132188	18827.665254
9	GD16	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	134150989.529386	24942.057765
10	GD16	-1.984018	0.000000	1.080442	0.000000	0.000000	1.602422	144144757.691639	24917.079017
