rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
7	AG142	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	30027.868895	32063.440545
8	AG142	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	31455.926499	30767.987634
9	AG142	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	40337.925124	35494.760176
10	AG142	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	31346.883066	31236.498599
1	GD14	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	30475.455169	28974.565214
2	GD14	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	20708.705889	30009.190850
3	GD14	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	23969.120556	30325.042287
4	GD14	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	24403.229823	29944.242337
5	GD14	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	22440.108092	27938.841987
6	GD14	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	21790.083134	27505.538575
7	GD14	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	28293.281770	33152.833949
8	GD14	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	23232.218803	33555.324022
9	GD14	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	20690.056767	26190.530905
10	GD14	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	23874.262074	30347.750395
1	GD15	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	23068.199344	20137.788066
2	GD15	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	22046.077172	20269.225611
3	GD15	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	22612.953747	21093.876781
4	GD15	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	20784.616460	20676.119339
5	GD15	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	21360.224946	21462.434986
6	GD15	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	26151.518165	21611.198679
7	GD15	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	21956.297580	23104.732877
8	GD15	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	24745.495951	24454.871381
9	GD15	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	24357.484873	20809.330917
10	GD15	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	20321.144355	23049.791770
1	GD16	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	17704.040923	21716.166190
2	GD16	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	17956.389695	19092.067455
3	GD16	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	17535.957864	19660.910580
4	GD16	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	17992.845434	17828.343276
5	GD16	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	18482.637527	18067.625608
6	GD16	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	17330.271341	17028.164571
7	GD16	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	20448.051541	21241.546143
8	GD16	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	18328.150811	16665.616276
9	GD16	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	16925.791483	21761.615111
10	GD16	0.644384	0.000000	3.313788	0.000000	0.000000	0.238861	14873.526428	18934.053563
