rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
2	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046693	0.012380
3	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.189371	-0.029167
4	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.134135	-0.086642
5	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.134252	0.310732
6	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.042478	-0.131182
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.099393	-0.037773
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.012060	0.124831
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.197062	-0.045418
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.066474	-0.176202
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.383296	0.016765
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.089755	0.330820
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.303946	-0.051978
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.149115	0.185703
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.079253	0.529631
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.177787	-0.001261
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.086098	0.240233
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.150472	0.137380
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285188	0.086610
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.235878	0.141045
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075889	0.290728
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.020546	0.197457
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.179002	0.182977
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024470	0.370196
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.152169	0.293964
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.136669	0.344803
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.056603	0.301524
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.102965	0.389568
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091829	0.214851
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.158676	0.147077
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017284	0.025404
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091154	-0.154963
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.063516	-0.118657
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.052434	0.035808
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090134	-0.237040
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.130721	-0.022244
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.222022	-0.137528
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.117607	0.046225
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039966	0.071390
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018572	-0.199473
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.313653	-0.591037
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.363967	-0.419253
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.213852	-0.403321
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.297057	-0.293879
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.045344	-0.524151
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.251333	-0.583807
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.519646	-0.176734
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.299822	-0.409581
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.354771	-0.186483
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116317	-0.309269
