rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
8	GD14	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8661.906868	12350.819221
9	GD14	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8411.712033	13056.030029
10	GD14	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8119.497214	13140.039045
1	GD15	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8798.701319	12960.606501
2	GD15	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8515.241798	12836.086812
3	GD15	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8637.026395	12666.011186
4	GD15	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8315.852108	13410.942387
5	GD15	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8369.411319	13501.325013
6	GD15	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8286.223092	13908.704934
7	GD15	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	7914.516636	12724.486080
8	GD15	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8292.706639	12741.328114
9	GD15	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8658.987140	14234.597312
10	GD15	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8712.173626	14318.526828
1	GD16	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	9240.072818	13180.849058
2	GD16	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8525.001914	13434.933472
3	GD16	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8340.263754	12627.158618
4	GD16	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8450.741733	13092.027328
5	GD16	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	7999.558935	12973.514520
6	GD16	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8669.184512	12571.548221
7	GD16	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8821.503022	12268.684511
8	GD16	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	7978.834234	12714.492183
9	GD16	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8393.362566	12568.441669
10	GD16	1.474287	0.000000	5.695048	0.000000	0.000000	-0.765614	8533.167304	12072.701763
