rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003612	-0.195835
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.115763	-0.131443
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.045967	-0.136422
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.245678	-0.147437
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.051135	-0.214595
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009921	-0.151761
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.135961	-0.094900
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.107724	-0.234733
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.436554	-0.179230
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.312301	-0.383064
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.245966	-0.414051
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.335594	-0.290040
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.319978	-0.211437
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.255056	-0.341901
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.217954	-0.305515
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.272774	-0.318380
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.096682	-0.261631
