rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
4	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.273941	0.022939
5	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.102404	-0.012968
6	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.096054	-0.004550
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.090147	-0.084628
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.112944	0.050523
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.129484	-0.082664
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069288	-0.122741
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.252759	0.226622
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.178590	0.154835
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.275149	0.175209
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.236131	0.207694
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.251593	0.362245
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.145931	0.260736
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151117	0.288309
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.174149	0.118646
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.304709	0.150881
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.157737	0.241817
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.277776	0.105339
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028256	0.132567
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.045818	0.160261
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.078608	0.228731
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034755	0.150217
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.121022	0.192596
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.172281	0.145084
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.058888	0.126653
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148061	0.208270
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.055211	0.251468
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103483	-0.110783
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.131269	-0.001941
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.126911	-0.142076
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.058551	-0.192911
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.023757	-0.075089
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.134157	-0.069296
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021546	-0.156551
8	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.064841	-0.118136
9	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.254063	-0.218279
10	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.036489	-0.067906
1	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.412582	-0.190521
2	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.185507	-0.287062
3	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.166489	-0.244067
4	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.398659	-0.122514
5	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.264295	-0.269894
6	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092505	-0.283487
7	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.336120	-0.287466
8	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.373006	-0.166576
9	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.273867	-0.381820
10	GD16	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.282267	-0.190427
