rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
2	AG142	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	24108.596183	30602.610583
3	AG142	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	26826.822934	26912.622118
4	AG142	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	26620.080113	32606.948551
5	AG142	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	29652.288107	32761.102063
6	AG142	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	28937.306931	30297.392609
7	AG142	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	27732.752733	32457.905956
8	AG142	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	30339.345632	32706.767350
9	AG142	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	27011.754452	32607.375711
10	AG142	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	29670.304544	34384.630679
1	GD14	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	23206.321205	29030.254950
2	GD14	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	22475.245022	30782.100547
3	GD14	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	23172.832213	32363.369121
4	GD14	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	23078.779873	30433.281260
5	GD14	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	19995.580244	32054.030854
6	GD14	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	24490.083916	28623.193775
7	GD14	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	21905.906495	29561.467634
8	GD14	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	22128.805121	27191.087631
9	GD14	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	21143.909320	29175.027579
10	GD14	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	23679.366980	31147.753936
1	GD15	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	18699.390025	22205.735366
2	GD15	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	22228.655700	23060.559250
3	GD15	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	19732.089533	20684.312779
4	GD15	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	21945.256719	23956.690878
5	GD15	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	23771.217038	21429.640080
6	GD15	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	21770.505656	22394.494671
7	GD15	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	27359.804866	24026.111883
8	GD15	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	21452.373854	21547.558435
9	GD15	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	25043.771802	22966.589636
10	GD15	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	22041.157681	21841.089127
1	GD16	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	17580.661170	18357.285107
2	GD16	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	14430.203511	20233.540626
3	GD16	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	14848.945359	20228.467101
4	GD16	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	20255.875784	19186.812024
5	GD16	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	16042.269466	18808.178995
6	GD16	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	19825.985859	21067.485129
7	GD16	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	14854.074653	20144.788727
8	GD16	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	19645.774656	19534.033051
9	GD16	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	20779.583081	18110.806442
10	GD16	0.643817	0.000000	3.106502	0.000000	0.000000	0.223467	15842.467679	18848.362735
